#separator:comma
#html:true
#columns:Front,Back
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_af47434e4910_A2_KAPITEL_7_Audio137_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Gesondheet ass e wichtegt Thema fir mech.<br>- Ech muss um Terrain ëmmer an Topform sinn.<br>- Ech maache fënnefmol d&#x27;Woch Fitness&#44; ginn all Moien joggen an da kënnt natierlech nach den Training dobäi.<br>- Ech passe ganz genuch&#44; wat ech iessen&#44; fir sou vill wéi méiglech Energie ze hunn a kee Fett unzesetzen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Health is an important topic for me.<br>- I must always be in top shape on the terrain.<br>- I train fitness five times a week&#44; go jogging every morning and then naturally training on top of that.<br>- I adjust quite enough what I eat to have as much energy as possible and not put on fat.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Gesondheet ass e wichtegt Thema fir mech.<br>- Ech muss um Terrain ëmmer an Topform sinn.<br>- Ech maache fënnefmol d&#x27;Woch Fitness&#44; ginn all Moien joggen an da kënnt natierlech nach den Training dobäi.<br>- Ech passe ganz genuch&#44; wat ech iessen&#44; fir sou vill wéi méiglech Energie ze hunn a kee Fett unzesetzen.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_af47434e4910_A2_KAPITEL_7_Audio137_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Health is an important topic for me.<br>- I must always be in top shape on the terrain.<br>- I train fitness five times a week&#44; go jogging every morning and then naturally training on top of that.<br>- I adjust quite enough what I eat to have as much energy as possible and not put on fat.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_9bcd427f9811_A2_KAPITEL_7_Audio138_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech maache mer Suergen ëm meng Gesondheet.<br>- Ech si net méi déi Jéngst an ech si nach net méi gutt ze Fouss.<br>- Ech mussen all Dag op d&#x27;mannst véiermol mäi Bluttdrock moossen.<br>- An ech ginn och véiermol an der Woch bei mäin Hausdokter fir mech ënnersichen ze loossen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- I worry about my health.<br>- I am no longer the youngest and I am still not fit on my feet.<br>- I must measure my blood pressure at least four times every day.<br>- And I also go four times a week to my general practitioner to get myself examined.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech maache mer Suergen ëm meng Gesondheet.<br>- Ech si net méi déi Jéngst an ech si nach net méi gutt ze Fouss.<br>- Ech mussen all Dag op d&#x27;mannst véiermol mäi Bluttdrock moossen.<br>- An ech ginn och véiermol an der Woch bei mäin Hausdokter fir mech ënnersichen ze loossen.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_9bcd427f9811_A2_KAPITEL_7_Audio138_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- I worry about my health.<br>- I am no longer the youngest and I am still not fit on my feet.<br>- I must measure my blood pressure at least four times every day.<br>- And I also go four times a week to my general practitioner to get myself examined.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_6cdc01949fc4_A2_KAPITEL_7_Audio139_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Mir ginn mam Auto bei de Schouldokter.<br>- Dat fënnt guer net gären.<br>- Mir musse Pipi maachen.<br>- An den Dokter kuckt an d&#x27;Ouer an an den Hals.<br>- Mir musse och ganz grouss a ganz kleng Buschtawel liesen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- We go to the doctor with the car at the clinic.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Mir ginn mam Auto bei de Schouldokter.<br>- Dat fënnt guer net gären.<br>- Mir musse Pipi maachen.<br>- An den Dokter kuckt an d&#x27;Ouer an an den Hals.<br>- Mir musse och ganz grouss a ganz kleng Buschtawel liesen.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_6cdc01949fc4_A2_KAPITEL_7_Audio139_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- We go to the doctor with the car at the clinic.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_bd85c15df444_A2_KAPITEL_7_Audio140_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Meng Frëndin fillt sech ze deck.<br>- Hatt huet vill am Internet recherchéiert&#44; fir ze kucken&#44; wéi et am beschten ofhuele kann.<br>- Hatt huet verprobéiert&#44; de ganzen Dag näischt ze iessen.<br>- Mee dat war eng eenzeg Katastroph.<br>- Hatt ass lescht Woch an der Schoul schwéier gefall.<br>- An hatt ass Franséischprof.<br>- Hatt huet d&#x27;Ambulanz geruff.<br>- Ech fannen hatt net ze deck.<br>- Ech hunn him dat schonn e puer Mol gesot.<br>- Mee hatt gleeft mer net.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- My girlfriend is feeling very overwhelmed.<br>- She did a lot of online researching to see how best to stop it.<br>- She tried not to eat anything all day.<br>- But that was a complete disaster.<br>- She fell hard at school last week.<br>- And she is a French teacher.<br>- She called the clinic.<br>- I don’t find her to be very overwhelmed.<br>- I have told him that already several times.<br>- But she doesn’t believe me.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Meng Frëndin fillt sech ze deck.<br>- Hatt huet vill am Internet recherchéiert&#44; fir ze kucken&#44; wéi et am beschten ofhuele kann.<br>- Hatt huet verprobéiert&#44; de ganzen Dag näischt ze iessen.<br>- Mee dat war eng eenzeg Katastroph.<br>- Hatt ass lescht Woch an der Schoul schwéier gefall.<br>- An hatt ass Franséischprof.<br>- Hatt huet d&#x27;Ambulanz geruff.<br>- Ech fannen hatt net ze deck.<br>- Ech hunn him dat schonn e puer Mol gesot.<br>- Mee hatt gleeft mer net.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_bd85c15df444_A2_KAPITEL_7_Audio140_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- My girlfriend is feeling very overwhelmed.<br>- She did a lot of online researching to see how best to stop it.<br>- She tried not to eat anything all day.<br>- But that was a complete disaster.<br>- She fell hard at school last week.<br>- And she is a French teacher.<br>- She called the clinic.<br>- I don’t find her to be very overwhelmed.<br>- I have told him that already several times.<br>- But she doesn’t believe me.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_b4d86109e4a3_A2_KAPITEL_7_Audio141_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Dech schwätzen net gär.<br>- Mir erschäissen Dokteren.<br>- Si maachen mech nervös.<br>- An ech kréien heiansdo eng Panikattack&#44; wann ech an enger Klinik oder enger Praxis sinn.<br>- Ech muss mech oft forceren&#44; an Blutunalyse ze goen.<br>- Ech drénken de Kaffi ëmmer frësch&#44; wann et esou wäit ass.<br>- Ech erzielen dat léiwer net weider.<br>- Si smécht nach een de Gack mat mir.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- You don’t like to talk.<br>- We shoot doctors.<br>- They make me nervous.<br>- And I sometimes get a panic attack when I am in a clinic or a practice.<br>- I often have to force myself to go to blood tests.<br>- I always drink the coffee fresh when it’s that far.<br>- I don’t want to tell that any further.<br>- She still spits at me.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Dech schwätzen net gär.<br>- Mir erschäissen Dokteren.<br>- Si maachen mech nervös.<br>- An ech kréien heiansdo eng Panikattack&#44; wann ech an enger Klinik oder enger Praxis sinn.<br>- Ech muss mech oft forceren&#44; an Blutunalyse ze goen.<br>- Ech drénken de Kaffi ëmmer frësch&#44; wann et esou wäit ass.<br>- Ech erzielen dat léiwer net weider.<br>- Si smécht nach een de Gack mat mir.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_b4d86109e4a3_A2_KAPITEL_7_Audio141_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- You don’t like to talk.<br>- We shoot doctors.<br>- They make me nervous.<br>- And I sometimes get a panic attack when I am in a clinic or a practice.<br>- I often have to force myself to go to blood tests.<br>- I always drink the coffee fresh when it’s that far.<br>- I don’t want to tell that any further.<br>- She still spits at me.</div></div>
