#separator:comma
#html:true
#columns:Front,Back
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_1d6f1b060539_A2_KAPITEL_4_Audio66_001.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech hunn haut en Entretien fir eng nei Plaz.<br>- Dofir doen ech mech extra schick un.<br>- Ech doe mäi neie grousse Tailleur a meng talléik Schong un.<br>- Da maache mir e gudden Androck.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Eu tenho hoje uma entrevista para uma nova posição.<br>- Por isso eu me visto ainda mais elegante.<br>- Eu visto meu novo terno grande com meus sapatos.<br>- Isso nos dá uma boa impressão.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech hunn haut en Entretien fir eng nei Plaz.<br>- Dofir doen ech mech extra schick un.<br>- Ech doe mäi neie grousse Tailleur a meng talléik Schong un.<br>- Da maache mir e gudden Androck.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_1d6f1b060539_A2_KAPITEL_4_Audio66_001.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Eu tenho hoje uma entrevista para uma nova posição.<br>- Por isso eu me visto ainda mais elegante.<br>- Eu visto meu novo terno grande com meus sapatos.<br>- Isso nos dá uma boa impressão.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_c3ccf813b5d0_A2_KAPITEL_4_Audio66_002.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Fir ze schaffen&#44; doen ech all Dag meng blo Salopett un.<br>- En alen Hiem&#44; an e Pullover.<br>- An heiansdo och eng Jackett&#44; wann et méi kal ass.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Para trabalhar&#44; eu uso todo dia minhas calças vermelhas.<br>- Em todo o dia&#44; e um suéter.<br>- E às vezes também uma jaqueta&#44; quando está mais frio.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Fir ze schaffen&#44; doen ech all Dag meng blo Salopett un.<br>- En alen Hiem&#44; an e Pullover.<br>- An heiansdo och eng Jackett&#44; wann et méi kal ass.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_c3ccf813b5d0_A2_KAPITEL_4_Audio66_002.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Para trabalhar&#44; eu uso todo dia minhas calças vermelhas.<br>- Em todo o dia&#44; e um suéter.<br>- E às vezes também uma jaqueta&#44; quando está mais frio.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_8a035efe54cf_A2_KAPITEL_4_Audio66_003.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech verkafen exotesch Uebst am Supermarché.<br>- Mee ech doe mäin traditionellt afrikanescht Kleed och un&#44; wann mir eng Familljefeier hunn.<br>- Mir kleden eis gär ganz faarweg.<br>- Et ass eng Konscht&#44; déi de Foulard um Kapp ze bannen.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Eu vendo frutas exóticas no supermercado.<br>- Eu também visto minha roupa africana tradicional quando temos uma festa de família.<br>- Nós gostamos de nos vestir bem coloridos.<br>- É uma arte&#44; que envolve amarrar o foulard na cabeça.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Ech verkafen exotesch Uebst am Supermarché.<br>- Mee ech doe mäin traditionellt afrikanescht Kleed och un&#44; wann mir eng Familljefeier hunn.<br>- Mir kleden eis gär ganz faarweg.<br>- Et ass eng Konscht&#44; déi de Foulard um Kapp ze bannen.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_8a035efe54cf_A2_KAPITEL_4_Audio66_003.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Eu vendo frutas exóticas no supermercado.<br>- Eu também visto minha roupa africana tradicional quando temos uma festa de família.<br>- Nós gostamos de nos vestir bem coloridos.<br>- É uma arte&#44; que envolve amarrar o foulard na cabeça.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_849939eb50e8_A2_KAPITEL_4_Audio66_004.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Haut kréien ech mäin Diplom an der Chambre de Commerce.<br>- Dada ass eng gutt Geleeënheet&#44; fir mol e Kostüm mat Krawatt unzedoen.<br>- Et gët de Moien Zäit&#44; fir e bëssen Sport ze maachen.<br>- Dat mëcht vill Spaass.<br>- Ech stuer mäin neien Outfit un: Top&#44; Joggingbox&#44; a meng super bequem Nei Turnschlappen.<br>- Kanne sches awer Party goen.<br>- En hier mann eng Jeansbox as hunn net esou schick&#44;<br>- mee ech hu keng Loscht op vill Fifi.</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Hoje eu recebo meu diploma na Câmara de Comércio.<br>- Essa é uma boa oportunidade para vestir um traje com gravata.<br>- É hora de tomar um tempo para fazer um pouco de esporte.<br>- Isso diverte muito.<br>- Eu visto meu novo look: top&#44; calça de moletom&#44; e meus super confortáveis tênis novinhos.<br>- posso ir para a festa&#44; claro.<br>- Um deles tem uma calça jeans que não fica tão elegante&#44;<br>- mas eu não tenho vontade de muito refinamento.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Haut kréien ech mäin Diplom an der Chambre de Commerce.<br>- Dada ass eng gutt Geleeënheet&#44; fir mol e Kostüm mat Krawatt unzedoen.<br>- Et gët de Moien Zäit&#44; fir e bëssen Sport ze maachen.<br>- Dat mëcht vill Spaass.<br>- Ech stuer mäin neien Outfit un: Top&#44; Joggingbox&#44; a meng super bequem Nei Turnschlappen.<br>- Kanne sches awer Party goen.<br>- En hier mann eng Jeansbox as hunn net esou schick&#44;<br>- mee ech hu keng Loscht op vill Fifi.</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_849939eb50e8_A2_KAPITEL_4_Audio66_004.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Hoje eu recebo meu diploma na Câmara de Comércio.<br>- Essa é uma boa oportunidade para vestir um traje com gravata.<br>- É hora de tomar um tempo para fazer um pouco de esporte.<br>- Isso diverte muito.<br>- Eu visto meu novo look: top&#44; calça de moletom&#44; e meus super confortáveis tênis novinhos.<br>- posso ir para a festa&#44; claro.<br>- Um deles tem uma calça jeans que não fica tão elegante&#44;<br>- mas eu não tenho vontade de muito refinamento.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_ecd92bd31463_A2_KAPITEL_4_Audio66_005.mp3]</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Wéi flott ass elo d&#x27;Wasserakaj.<br>- Gradatrieftischt fir an der Vakanz bei 30 Grad!<br>- E Jockette brauch ech haut bestëmmt net!</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Quão legal é agora o cais de água.<br>- O quadro de gravação para a vaga a 30 graus!<br>- Não preciso de um detector hoje.</div></div>
<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='white-space:normal;padding:18px 20px;border:1px solid #e5e7eb;border-radius:10px;background:#ffffff;box-shadow:0 8px 24px #d1d5db;'>- Wéi flott ass elo d&#x27;Wasserakaj.<br>- Gradatrieftischt fir an der Vakanz bei 30 Grad!<br>- E Jockette brauch ech haut bestëmmt net!</div></div>,<div style='font-family:Arial;font-size:24px;line-height:1.45;color:#111827;max-width:760px;margin:0 auto;padding:22px;'><div style='display:flex;justify-content:center;align-items:center;min-height:150px;padding:22px;'>[sound:inll_ecd92bd31463_A2_KAPITEL_4_Audio66_005.mp3]</div><div style='white-space:normal;margin-top:16px;padding:18px 20px;border-left:5px solid #2563eb;border-radius:10px;background:#f8fafc;'>- Quão legal é agora o cais de água.<br>- O quadro de gravação para a vaga a 30 graus!<br>- Não preciso de um detector hoje.</div></div>
